id,mp_party
498834234862493696,Labour Party
498779086765174784,Labour Party
498778607339442176,Labour Party
498740683281539073,Labour Party
498435318409076736,Labour Party
498434935657857025,Labour Party
498434525270380544,Labour Party
498434471780438016,Labour Party
498349444237365248,Labour Party
498348261078745089,Labour Party
498347773834825728,Labour Party
498117777329487872,Labour Party
498041456679211010,Labour Party
498026213114642433,Labour Party
498023406504534016,Labour Party
498021875155742720,Labour Party
498018997603147776,Labour Party
498017245323599872,Labour Party
498015532231442434,Labour Party
498014615880888320,Labour Party
498014089315385344,Labour Party
498013207307780096,Labour Party
498013057285894144,Labour Party
498011923720720384,Labour Party
498011334785921024,Labour Party
498009502172872705,Labour Party
498006431501942787,Labour Party
497971617537208320,Labour Party
497806690331688960,Labour Party
497802259041107968,Labour Party
497801849953845248,Labour Party
497801430548611072,Labour Party
497772152264081408,Labour Party
497763317835124736,Labour Party
497763258888372224,Labour Party
497762295141769218,Labour Party
497728664554192897,Labour Party
497695971045015552,Labour Party
497695807173582848,Labour Party
497685308688068608,Labour Party
497685132980260864,Labour Party
497682409610280960,Labour Party
497658412319395841,Labour Party
497653518061559808,Labour Party
497509102416044032,Labour Party
497488489597140992,Labour Party
497477229065285632,Labour Party
497473614950961152,Labour Party
497469780245635072,Labour Party
497469513605349376,Labour Party
497469155806052352,Labour Party
497468873302876160,Labour Party
497415332710342656,Labour Party
497414859068547073,Labour Party
497414725832302593,Labour Party
497413852284600320,Labour Party
497323170064789505,Labour Party
497323033410170880,Labour Party
497320506765619200,Labour Party
497319218363527168,Labour Party
497316456653422592,Labour Party
497300055934894080,Labour Party
497296396136218624,Labour Party
497296246433148928,Labour Party
497295962017382400,Labour Party
497260474007040001,Labour Party
497151565443366913,Labour Party
497150900532936705,Labour Party
497117599965401088,Labour Party
497106628395958274,Labour Party
497103881672089601,Labour Party
497103787317030912,Labour Party
497103366758363137,Labour Party
497103065104019456,Labour Party
497102869435527168,Labour Party
497101875356127232,Labour Party
497060661869178880,Labour Party
497055738737729536,Labour Party
497055122904846337,Labour Party
497049268713443328,Labour Party
497047646737936385,Labour Party
497011201222909952,Labour Party
496995538479611904,Labour Party
496983973953036288,Labour Party
496979281923170304,Labour Party
496978840543965185,Labour Party
496930097061175296,Labour Party
496929999816253441,Labour Party
496929915984699392,Labour Party
496927471192010752,Labour Party
496926675427688448,Labour Party
496923827394596864,Labour Party
496904578169061376,Labour Party
496883732167798784,Labour Party
496882356859699200,Labour Party
496881932152889346,Labour Party
496795129123184640,Labour Party
496790076664610816,Labour Party
496786801294860288,Labour Party
496786335982977024,Labour Party
496786213026955265,Labour Party
496786124317421568,Labour Party
496786091111112705,Labour Party
496782068131852288,Labour Party
496767112577556482,Labour Party
496766831492071424,Labour Party
496765203225542659,Labour Party
496764648751128577,Labour Party
496763417626423297,Labour Party
496762751386390528,Labour Party
496762552756752384,Labour Party
496762532959637505,Labour Party
496762517079990272,Labour Party
496762450067595264,Labour Party
496761700990062592,Labour Party
496761664227004417,Labour Party
496760430845779970,Labour Party
496759478864605186,Labour Party
496757594569322499,Labour Party
496751220770742273,Labour Party
496750922471849986,Labour Party
496750735397490688,Labour Party
496749478066806785,Labour Party
496747378696011776,Labour Party
496746103082352640,Labour Party
496743588496424960,Labour Party
496742921790844928,Labour Party
496742183375228928,Labour Party
496740404688347136,Labour Party
496739933693165568,Labour Party
496635058732933120,Labour Party
496632888050589697,Labour Party
496624709279416320,Labour Party
496624237869015041,Labour Party
496588077088141312,Labour Party
496585480147070976,Labour Party
496583832540561408,Labour Party
496576550327058433,Labour Party
496395011706343424,Labour Party
496394771385311235,Labour Party
496394524315631616,Labour Party
496385652645453825,Labour Party
496355725984399361,Labour Party
496355552776441858,Labour Party
496328360503828480,Labour Party
496326655762530304,Labour Party
496323171390619648,Labour Party
496224269949734912,Labour Party
496219578356473857,Labour Party
496215782649761792,Labour Party
496187613997707264,Labour Party
496187380047831040,Labour Party
496043783382138882,Labour Party
496035597426118656,Labour Party
496031842001518592,Labour Party
495984099925168128,Labour Party
495983049252036609,Labour Party
495982498036609024,Labour Party
495949734981672960,Labour Party
495905912797011968,Labour Party
495905514715643904,Labour Party
495904628891217920,Labour Party
495866904775778304,Labour Party
495863041561743360,Labour Party
495862638396833792,Labour Party
495862106064179200,Labour Party
495860979553828864,Labour Party
495859147221778432,Labour Party
495858864638922753,Labour Party
495858467652243457,Labour Party
495855804940300288,Labour Party
495855183306706944,Labour Party
495854933355556864,Labour Party
495853971022815232,Labour Party
495654036058931200,Labour Party
495161592385134592,Labour Party
495133760925761536,Labour Party
495133444520022016,Labour Party
495132977710759937,Labour Party
494999026971205632,Labour Party
494996730749140992,Labour Party
494964304719138816,Labour Party
494924946192490496,Labour Party
494866260271038464,Labour Party
494757526236581888,Labour Party
494754560154804224,Labour Party
494631481999126529,Labour Party
494629260649590784,Labour Party
494629123726524416,Labour Party
494628722172239872,Labour Party
494628464172236800,Labour Party
494627939074711553,Labour Party
494627592948158464,Labour Party
494627264542572544,Labour Party
494626551875780609,Labour Party
494532749269540867,Labour Party
494531542962954240,Labour Party
494075422532202497,Labour Party
494059899606011905,Labour Party
493712665941127168,Labour Party
493709712291295232,Labour Party
493676281641598976,Labour Party
493675984517099520,Labour Party
493667273572614144,Labour Party
493543724396597248,Labour Party
493543472482504704,Labour Party
493493645442813953,Labour Party
493388994844299264,Labour Party
493339917125451778,Labour Party
493303418971516928,Labour Party
493040370876289024,Labour Party
493036095173853184,Labour Party
493029892796456960,Labour Party
493028236721270785,Labour Party
492959973555855360,Labour Party
492958238993047552,Labour Party
492929885917417472,Labour Party
492928201673691136,Labour Party
492683170337525760,Labour Party
492663176983769088,Labour Party
492649989873864704,Labour Party
492628992110116864,Labour Party
492592322321063936,Labour Party
492577297309118464,Labour Party
492373388821008384,Labour Party
492309485172834304,Labour Party
492263034719440896,Labour Party
492260152440258561,Labour Party
492217767245152257,Labour Party
492217751352909824,Labour Party
492215714577907712,Labour Party
492038685043736576,Labour Party
492018199702290434,Labour Party
491970072001646592,Labour Party
491969841881186304,Labour Party
491969804119867392,Labour Party
491969323913994240,Labour Party
491899502241259523,Labour Party
491899177178509312,Labour Party
491898012609028097,Labour Party
491897728595943424,Labour Party
491896934308016128,Labour Party
491896409848041472,Labour Party
491655343471341570,Labour Party
491655231613468672,Labour Party
491655095554424832,Labour Party
491574792378908672,Labour Party
491546701141114880,Labour Party
491267124833574912,Labour Party
491233743563423744,Labour Party
491233394911490048,Labour Party
491230741410619393,Labour Party
491219795661295616,Labour Party
491198056629825536,Labour Party
491197957107355648,Labour Party
491196877048926209,Labour Party
491173156376547328,Labour Party
491170890483531776,Labour Party
491170687202365441,Labour Party
491170656734965761,Labour Party
491161772377001984,Labour Party
491161264614567937,Labour Party
491157856763531264,Labour Party
491130537596424192,Labour Party
490874968230477824,Labour Party
490861104244207616,Labour Party
490855011577253888,Labour Party
490808114791198720,Labour Party
490618804259803136,Labour Party
490542010550726656,Labour Party
490490756289662976,Labour Party
490489339512516608,Labour Party
490459050229137408,Labour Party
490458596422201344,Labour Party
490419443965911040,Labour Party
490406283225624576,Labour Party
490156398031171586,Labour Party
490088719018254336,Labour Party
490029747049857025,Labour Party
490027813849022464,Labour Party
490027453021421568,Labour Party
490026957963526145,Labour Party
490025882128756736,Labour Party
489727630200279040,Labour Party
489727586797633536,Labour Party
489718982594015232,Labour Party
489718953800118272,Labour Party
489718486428823552,Labour Party
489718092298485761,Labour Party
489718052335140864,Labour Party
489713737667198978,Labour Party
489557333580984321,Labour Party
489557236369592321,Labour Party
489556808902930432,Labour Party
489556320815955968,Labour Party
489556272170418176,Labour Party
489556176053731328,Labour Party
489555898113994752,Labour Party
489555705423478784,Labour Party
489555553338003456,Labour Party
489555454893522944,Labour Party
489555213955903488,Labour Party
489554561578074112,Labour Party
489554131699650561,Labour Party
489553840094842880,Labour Party
489553727683325952,Labour Party
489553542232174592,Labour Party
489548698926735360,Labour Party
489548586657808384,Labour Party
489548463190052864,Labour Party
489548187733340162,Labour Party
489547615391199232,Labour Party
489547328941207553,Labour Party
489547284787785729,Labour Party
489547098665545728,Labour Party
489547065043988480,Labour Party
489149243538833408,Labour Party
489061171056496640,Labour Party
489038798953922560,Labour Party
489038250989060098,Labour Party
488896686014877696,Labour Party
488895641398308864,Labour Party
488894017485422592,Labour Party
488639212418519040,Labour Party
488587650040102912,Labour Party
488587328248877057,Labour Party
488586951684263937,Labour Party
488364890286211072,Labour Party
488311798471598080,Labour Party
488311679063977984,Labour Party
488294136966283264,Labour Party
488294030712004610,Labour Party
488261664446619648,Labour Party
488017586328969216,Labour Party
487866556291244032,Labour Party
487866283011350528,Labour Party
487837427797860352,Labour Party
487505695001300993,Labour Party
487504547431346176,Labour Party
487356861482422272,Labour Party
487267804509663232,Labour Party
487260541728342017,Labour Party
487232866041233409,Labour Party
487226732240703488,Labour Party
487226669741379584,Labour Party
487226002243059712,Labour Party
487224950567485441,Labour Party
487223217342664704,Labour Party
487222824919379968,Labour Party
487222457611612160,Labour Party
487221786313252864,Labour Party
487205224999034880,Labour Party
487203814257082368,Labour Party
487201973113217024,Labour Party
487186739463983105,Labour Party
487144247888723968,Labour Party
487114407307382784,Labour Party
486882758808317953,Labour Party
486882672443396096,Labour Party
486834441445445632,Labour Party
486833836345819136,Labour Party
486830954044866560,Labour Party
486830331933503488,Labour Party
486829510734934016,Labour Party
486755647426691072,Labour Party
486754485063409664,Labour Party
486636536356929537,Labour Party
486612526168162304,Labour Party
486608478489030659,Labour Party
486511315964678144,Labour Party
486505461714526208,Labour Party
486505353094643712,Labour Party
486505002459234304,Labour Party
486473890634678272,Labour Party
486473130081546240,Labour Party
486468978903375873,Labour Party
486465667789770752,Labour Party
486465447626567680,Labour Party
486465349458477056,Labour Party
486465211306889217,Labour Party
486465137227083776,Labour Party
486464856170979328,Labour Party
486464826554994688,Labour Party
486463726431006720,Labour Party
486377459945070592,Labour Party
486276268275822594,Labour Party
486148918133415937,Labour Party
486102354950127616,Labour Party
486099562654732288,Labour Party
486060998282182657,Labour Party
486060005154893824,Labour Party
486057114327347200,Labour Party
486044942062477312,Labour Party
486044899448717312,Labour Party
486039019009347584,Labour Party
485844752496349184,Labour Party
485825333321814016,Labour Party
485825287222222849,Labour Party
485675352132685824,Labour Party
485431222429302784,Labour Party
485362520157597696,Labour Party
485327867602280448,Labour Party
485327807149780992,Labour Party
485327778288783360,Labour Party
485327657945817088,Labour Party
485327657115336704,Labour Party
485326746292875264,Labour Party
485324807073185792,Labour Party
485317400536289280,Labour Party
485142498873200640,Labour Party
485124663182647297,Labour Party
485067980804726784,Labour Party
485067861623590912,Labour Party
484969907701153792,Labour Party
484762249337503744,Labour Party
484755543412989952,Labour Party
484755208783024128,Labour Party
484607562088976384,Labour Party
484337078680186880,Labour Party
484300376334925824,Labour Party
484299544331829248,Labour Party
484299332607541248,Labour Party
484299311992557568,Labour Party
484297801132937217,Labour Party
484297772242567169,Labour Party
484297679070318592,Labour Party
484297243714129922,Labour Party
484297054626541568,Labour Party
484296703097733120,Labour Party
484295477501124608,Labour Party
484295241990959105,Labour Party
484295124906962944,Labour Party
484294259441664000,Labour Party
484293953278455808,Labour Party
484293028044369920,Labour Party
484292826201874432,Labour Party
484292334746861568,Labour Party
484291345193140224,Labour Party
484291113113886721,Labour Party
484288143882190848,Labour Party
484286358857715712,Labour Party
484277932148686848,Labour Party
484277743954460672,Labour Party
484277558633324544,Labour Party
484277263329157120,Labour Party
483987476122710017,Labour Party
483986939033681920,Labour Party
483986463898755072,Labour Party
483985903980142593,Labour Party
483985551574712321,Labour Party
483985445253300224,Labour Party
483984529045344256,Labour Party
483882721023123457,Labour Party
483142282523471872,Labour Party
482939963831779328,Labour Party
482838098649559040,Labour Party
482837807824904193,Labour Party
482807610031493120,Labour Party
482781147370647552,Labour Party
482475679226003456,Labour Party
482433221045805056,Labour Party
482286551070957569,Labour Party
482286385853124608,Labour Party
482239181415260161,Labour Party
482225575084703746,Labour Party
482219130129768448,Labour Party
482185730866036737,Labour Party
482185540188786690,Labour Party
482182786997309441,Labour Party
482179483919990785,Labour Party
482178486011170817,Labour Party
482178229814689792,Labour Party
482132536429412352,Labour Party
482130735948898306,Labour Party
482130089610838016,Labour Party
482128815595216896,Labour Party
482128017180078080,Labour Party
482101965225463808,Labour Party
482094944686186496,Labour Party
482094904043393024,Labour Party
482093907459997697,Labour Party
482093808935784448,Labour Party
482093733698338816,Labour Party
481786817927479296,Labour Party
481785198959661056,Labour Party
481769130283245568,Labour Party
481768275983208449,Labour Party
481767070544441345,Labour Party
481765916360065024,Labour Party
481445371676463104,Labour Party
480717965613334528,Labour Party
480644198467530754,Labour Party
480643191587491840,Labour Party
480642147561897984,Labour Party
480641909757865986,Labour Party
480641534640287745,Labour Party
480641143357853696,Labour Party
480635494729261057,Labour Party
480612415491813376,Labour Party
480607068614057984,Labour Party
480603731818737664,Labour Party
480603371519635456,Labour Party
480603037351018496,Labour Party
480426700137058304,Labour Party
480402951002140672,Labour Party
480402595564249088,Labour Party
480402418568810498,Labour Party
480401899402051584,Labour Party
480401545121792000,Labour Party
480401151540854784,Labour Party
480351409440030720,Labour Party
480015148695171073,Labour Party
479921824546177024,Labour Party
479912078002892800,Labour Party
479911137270857728,Labour Party
479764358806138881,Labour Party
479747674623991809,Labour Party
479729359268626432,Labour Party
479725772282662913,Labour Party
479723400001486848,Labour Party
479710278523682816,Labour Party
479675783758503936,Labour Party
479665143513878528,Labour Party
479664620308004864,Labour Party
479663360796291072,Labour Party
479602855339638784,Labour Party
478482974330335232,Labour Party
478447089392054272,Labour Party
478441526260137984,Labour Party
478433075266068481,Labour Party
478433049387225088,Labour Party
478176783767203840,Labour Party
478106640252940289,Labour Party
478105265301389313,Labour Party
478101628474912768,Labour Party
478098877607071744,Labour Party
478098840621703168,Labour Party
478089527459074049,Labour Party
477707017617166337,Labour Party
477705512998666240,Labour Party
477704329798103040,Labour Party
477402601831813120,Labour Party
477337904877170688,Labour Party
477137536016728065,Labour Party
477136427277639680,Labour Party
477057908283555841,Labour Party
477039872667299840,Labour Party
476804886114611200,Labour Party
476715700154019841,Labour Party
476709797002510336,Labour Party
476680478385520642,Labour Party
476677477713317888,Labour Party
476635170418982912,Labour Party
476464887083044864,Labour Party
476414929118183426,Labour Party
476293170540843008,Labour Party
476293006778462208,Labour Party
476292634995359744,Labour Party
476272659815497728,Labour Party
476014008831836161,Labour Party
475952720499998720,Labour Party
475910263045382144,Labour Party
475744653514641408,Labour Party
475652749309530112,Labour Party
475591626203860992,Labour Party
475296999546560513,Labour Party
474884829625204736,Labour Party
474845412646739968,Labour Party
474799118897127424,Labour Party
474771690598449152,Labour Party
474533213147496448,Labour Party
474492249376829440,Labour Party
474491906551209984,Labour Party
474128620030812160,Labour Party
474126481275514880,Labour Party
474113797599535104,Labour Party
473920597844824064,Labour Party
473903988312907776,Labour Party
473885456879595521,Labour Party
473793004835450880,Labour Party
473778370598436864,Labour Party
473754715365576704,Labour Party
473749911323025409,Labour Party
473735884677062656,Labour Party
473390715700260864,Labour Party
473390043672084480,Labour Party
473127032692690944,Labour Party
473114252296065025,Labour Party
473064653715943424,Labour Party
473039809985134592,Labour Party
472961218043740160,Labour Party
472850552117006337,Labour Party
472846851449057280,Labour Party
472838516662349824,Labour Party
472831298063826944,Labour Party
472420752759984128,Labour Party
472420620807176192,Labour Party
472420505124089857,Labour Party
472409535983128577,Labour Party
472378300674084865,Labour Party
472283269200105472,Labour Party
472101470985519104,Labour Party
472035522060500992,Labour Party
472000055223013376,Labour Party
471966433145270272,Labour Party
471943247515090944,Labour Party
471933933253558272,Labour Party
471923918412840960,Labour Party
471763285260636160,Labour Party
471761734072803329,Labour Party
471685697749794817,Labour Party
471668297428377600,Labour Party
471665783865901057,Labour Party
471512992354664449,Labour Party
471264220114198529,Labour Party
471263368397873152,Labour Party
471263151313670144,Labour Party
471263062365069312,Labour Party
471258612414025728,Labour Party
471247570699038720,Labour Party
471224012564353025,Labour Party
471223571784933376,Labour Party
471222858644209665,Labour Party
471207350553305088,Labour Party
471202065893851136,Labour Party
471200060655796224,Labour Party
471193504652480512,Labour Party
471193252411224064,Labour Party
471016201305743361,Labour Party
471015946883452928,Labour Party
470996138410397696,Labour Party
470995731273101312,Labour Party
470938413202673665,Labour Party
470812825389387776,Labour Party
470812002940887041,Labour Party
470803239211134977,Labour Party
470693107420626945,Labour Party
470567531112329216,Labour Party
470546388112400384,Labour Party
470508785937952768,Labour Party
470142735442513920,Labour Party
470141945017552896,Labour Party
469949183425003520,Labour Party
469948868499886081,Labour Party
469947968809103360,Labour Party
469944827187314689,Labour Party
469943490471006208,Labour Party
469942429089800193,Labour Party
469940209745154048,Labour Party
469939224704479232,Labour Party
469938651607347200,Labour Party
469818475431882752,Labour Party
469818454036738049,Labour Party
469818430351503360,Labour Party
469818151178604547,Labour Party
469745836256411648,Labour Party
469745730635440129,Labour Party
469745562322239488,Labour Party
469705945422233600,Labour Party
469596902523408384,Labour Party
469596752086323200,Labour Party
469596654434521088,Labour Party
469596586218385408,Labour Party
469596527472967680,Labour Party
469596341409443840,Labour Party
469581003569504257,Labour Party
469569209719345153,Labour Party
469569079293247488,Labour Party
469568896023154688,Labour Party
469540158527004673,Labour Party
469468243863011329,Labour Party
469447766352334848,Labour Party
469431968674095104,Labour Party
469379140098195456,Labour Party
469371875303641088,Labour Party
469370232738697216,Labour Party
469356198920474624,Labour Party
469257583816343553,Labour Party
469249537245454336,Labour Party
469249262342381568,Labour Party
469248627492519937,Labour Party
469248513164210176,Labour Party
469248360772542465,Labour Party
469248093834473472,Labour Party
469248072460271616,Labour Party
469247999768797185,Labour Party
469247743220015105,Labour Party
469247648441311232,Labour Party
469247600508809216,Labour Party
469247284140855297,Labour Party
469247240570425345,Labour Party
469247191710990336,Labour Party
469247161897873408,Labour Party
469247096508669952,Labour Party
469246913439883265,Labour Party
469246672540028929,Labour Party
469246503304044544,Labour Party
469246159048155138,Labour Party
469246121794359296,Labour Party
469246086427992065,Labour Party
469246048368852992,Labour Party
469172820808044546,Labour Party
469088194685042689,Labour Party
469080667368992768,Labour Party
469073290968190976,Labour Party
469070925586264064,Labour Party
469070275955683328,Labour Party
469067437112320001,Labour Party
469056293253419008,Labour Party
469047894138683392,Labour Party
469047810042896384,Labour Party
469047009811660800,Labour Party
469043794709839872,Labour Party
469043428643602432,Labour Party
469043164863811584,Labour Party
469041257529233408,Labour Party
469041023734538240,Labour Party
469038360263397376,Labour Party
469038207255183360,Labour Party
469024900397944832,Labour Party
468498632078278656,Labour Party
468314188301860864,Labour Party
468300112159318016,Labour Party
468252343817887744,Labour Party
468148261317255169,Labour Party
468148231860666368,Labour Party
468148105582768129,Labour Party
468147186501681152,Labour Party
468147105035718656,Labour Party
468146934847664128,Labour Party
468060468062343168,Labour Party
468059104976437248,Labour Party
467742684765884416,Labour Party
467740672108142592,Labour Party
467734888385609728,Labour Party
467691133640781825,Labour Party
467607591418220544,Labour Party
467304739592732673,Labour Party
467281394054758400,Labour Party
467268104285061120,Labour Party
467262110867927040,Labour Party
467016463845715969,Labour Party
466962268320968706,Labour Party
466947459093368832,Labour Party
466686520012079105,Labour Party
466686444241956864,Labour Party
466686085905797120,Labour Party
466685939583299585,Labour Party
466685780250066944,Labour Party
466678100143898625,Labour Party
466677470021033986,Labour Party
466676974128082944,Labour Party
466628084100526080,Labour Party
466540900886523905,Labour Party
466522990365401088,Labour Party
466522887131004928,Labour Party
466522101164544000,Labour Party
466521968901382144,Labour Party
466499147236126720,Labour Party
466244426780905474,Labour Party
465763391379107840,Labour Party
465506874260197376,Labour Party
465499630336507904,Labour Party
465495234391322624,Labour Party
465494109290233856,Labour Party
465488893593550848,Labour Party
465486785586667520,Labour Party
465074807118503936,Labour Party
465043899174912000,Labour Party
464505929158103040,Labour Party
464335846519611392,Labour Party
464335180095049728,Labour Party
464335024167612416,Labour Party
464334806286098434,Labour Party
464334313925132288,Labour Party
464334190822305792,Labour Party
464334123285614592,Labour Party
464330100943908864,Labour Party
464319275638194176,Labour Party
464317315866451968,Labour Party
464112416947580928,Labour Party
463989603477635073,Labour Party
463809655857115136,Labour Party
463807796094320640,Labour Party
463434038347591680,Labour Party
463434002486263809,Labour Party
463433914133274625,Labour Party
463433851885604864,Labour Party
463433822135398401,Labour Party
463433592811831296,Labour Party
463433234940846080,Labour Party
463432989771563008,Labour Party
463431868734771200,Labour Party
463431733091008512,Labour Party
463431281603518464,Labour Party
463427095935594496,Labour Party
463427048909070337,Labour Party
463271973439950848,Labour Party
463269130305822720,Labour Party
463235734657576960,Labour Party
463235710653566976,Labour Party
463235638981328896,Labour Party
463235465228087296,Labour Party
463235434567712768,Labour Party
463235281739853824,Labour Party
463226628806803456,Labour Party
462878211249291264,Labour Party
462845215590842368,Labour Party
462842411241443328,Labour Party
462522548304240640,Labour Party
462207059023654912,Labour Party
462134150355767297,Labour Party
462133588826537984,Labour Party
461855157106790400,Labour Party
461855067566383104,Labour Party
461551660859674624,Labour Party
461487273058766848,Labour Party
461480119282847744,Labour Party
461479613601153024,Labour Party
461479462690099200,Labour Party
461479362580471808,Labour Party
461477790714699776,Labour Party
461477000033878017,Labour Party
461476777328930817,Labour Party
461473810974535680,Labour Party
461473743421071360,Labour Party
461473425404723200,Labour Party
461473359755501568,Labour Party
461473308333322240,Labour Party
461472781595852800,Labour Party
